,ID,rank2018,team2018,batting_average2018,numOfGames2018,plate_appearances2018,atbat2018,hits2018,HRｓ2018,RBI2018,steal2018,walks2018,deadball2018,strike_out2018,sacrifice_bunt2018,double_play2018,On_base_percentage2018,Slugging_percentage2018,OPS2018,RC272018,XR272018,rank2017,team2017,batting_average2017,numOfGames2017,plate_appearances2017,atbat2017,hits2017,HRｓ2017,RBI2017,steal2017,walks2017,deadball2017,strike_out2017,sacrifice_bunt2017,double_play2017,On_base_percentage2017,Slugging_percentage2017,OPS2017,RC272017,XR272017,rank2016,team2016,batting_average2016,numOfGames2016,plate_appearances2016,atbat2016,hits2016,HRｓ2016,RBI2016,steal2016,walks2016,deadball2016,strike_out2016,sacrifice_bunt2016,double_play2016,On_base_percentage2016,Slugging_percentage2016,OPS2016,RC272016,XR272016,rank2015,team2015,batting_average2015,numOfGames2015,plate_appearances2015,atbat2015,hits2015,HRｓ2015,RBI2015,steal2015,walks2015,deadball2015,strike_out2015,sacrifice_bunt2015,double_play2015,On_base_percentage2015,Slugging_percentage2015,OPS2015,RC272015,XR272015,rank2014,team2014,batting_average2014,numOfGames2014,plate_appearances2014,atbat2014,hits2014,HRｓ2014,RBI2014,steal2014,walks2014,deadball2014,strike_out2014,sacrifice_bunt2014,double_play2014,On_base_percentage2014,Slugging_percentage2014,OPS2014,RC272014,XR272014,player_name
178,178,234.0,DeNA,0.179,25.0,59.0,56.0,10.0,1.0,6.0,0.0,2.0,0.0,9.0,1.0,3.0,0.207,0.268,0.475,0.85,0.96,187.0,DeNA,0.214,112.0,363.0,336.0,72.0,9.0,52.0,0.0,19.0,0.0,59.0,6.0,9.0,0.255,0.333,0.588,2.49,2.61,179.0,DeNA,0.226,124.0,393.0,367.0,83.0,2.0,23.0,0.0,20.0,1.0,63.0,4.0,10.0,0.267,0.264,0.532,2.01,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,戸柱 恭孝
179,179,,,,,,,,,,,,,,,,,,,,,262.0,Orix,0.14300000000000002,5.0,9.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.333,0.14300000000000002,0.476,0.77,1.0,260.0,Orix,0.16699999999999998,31.0,46.0,42.0,7.0,1.0,3.0,0.0,2.0,0.0,8.0,2.0,1.0,0.205,0.262,0.466,1.13,1.31,179.0,Orix,0.226,80.0,152.0,133.0,30.0,2.0,16.0,3.0,12.0,0.0,30.0,6.0,1.0,0.28800000000000003,0.361,0.649,3.66,3.64,287.0,Orix,0.125,36.0,29.0,24.0,3.0,1.0,1.0,2.0,3.0,0.0,11.0,2.0,1.0,0.222,0.292,0.514,1.76,1.99,縞田 拓弥
180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,Orix,0.172,11.0,34.0,29.0,5.0,2.0,4.0,0.0,5.0,0.0,11.0,0.0,0.0,0.294,0.414,0.708,4.29,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,クラーク
181,181,285.0,Doragons,0.068,30.0,54.0,44.0,3.0,0.0,6.0,0.0,5.0,0.0,17.0,2.0,0.0,0.154,0.114,0.267,-0.2,0.53,168.0,Doragons,0.227,50.0,76.0,66.0,15.0,1.0,7.0,0.0,7.0,1.0,21.0,2.0,3.0,0.311,0.28800000000000003,0.599,2.62,2.7,299.0,Doragons,0.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.2,0.0,0.2,-0.74,-0.27,289.0,Doragons,0.091,11.0,27.0,22.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,1.0,0.231,0.091,0.322,-0.09,0.21,,,,,,,,,,,,,,,,,,,,,武山 真吾
182,182,,,,,,,,,,,,,,,,,,,,,302.0,Yakult,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡邉 大樹
183,183,290.0,Lions,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,Lions,0.235,25.0,19.0,17.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.235,0.471,0.706,3.63,3.65,273.0,Lions,0.162,74.0,84.0,74.0,12.0,0.0,3.0,1.0,5.0,0.0,24.0,4.0,1.0,0.213,0.17600000000000002,0.388,0.42,0.71,247.0,Lions,0.182,54.0,30.0,22.0,4.0,0.0,4.0,0.0,1.0,2.0,13.0,5.0,0.0,0.28,0.273,0.5529999999999999,2.32,2.39,258.0,Lions,0.182,65.0,100.0,88.0,16.0,0.0,3.0,0.0,5.0,0.0,31.0,7.0,2.0,0.226,0.261,0.487,1.24,1.23,永江 恭平
184,184,290.0,Orix,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333,1.39,2.03,302.0,Orix,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飯田 大祐
185,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,Orix,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,丸毛 謙一
186,186,,,,,,,,,,,,,,,,,,,,,262.0,Lotte,0.14300000000000002,8.0,14.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14300000000000002,0.214,0.35700000000000004,-0.61,-0.48,299.0,Softbank,0.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.2,0.0,0.2,-0.76,-0.27,298.0,Softbank,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,1.0,Softbank,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,猪本 健太郎
187,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,Fighters,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,尾崎 匡哉
188,188,186.0,Fighters,0.215,86.0,242.0,200.0,43.0,7.0,21.0,0.0,18.0,3.0,51.0,20.0,4.0,0.28800000000000003,0.355,0.643,3.06,3.19,219.0,Fighters,0.198,61.0,120.0,111.0,22.0,1.0,10.0,0.0,5.0,0.0,35.0,3.0,4.0,0.231,0.261,0.4920000000000001,1.31,1.46,120.0,Fighters,0.25,5.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,1.97,1.98,298.0,Fighters,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,,,,,,,,,,,,,,,,,,,,,清水 優心
189,189,48.0,Lotte,0.287,78.0,351.0,317.0,91.0,2.0,25.0,20.0,13.0,9.0,25.0,9.0,6.0,0.33,0.3720000000000001,0.703,4.43,4.34,81.0,Lotte,0.264,103.0,394.0,356.0,94.0,5.0,24.0,26.0,25.0,2.0,44.0,10.0,6.0,0.315,0.374,0.6890000000000001,4.4,4.27,120.0,Lotte,0.25,71.0,219.0,192.0,48.0,3.0,21.0,16.0,14.0,4.0,25.0,9.0,3.0,0.314,0.365,0.679,4.26,4.14,85.0,Lotte,0.269,82.0,309.0,279.0,75.0,2.0,13.0,18.0,16.0,4.0,38.0,9.0,5.0,0.317,0.337,0.654,3.81,3.75,115.0,Lotte,0.261,40.0,155.0,142.0,37.0,3.0,12.0,15.0,8.0,0.0,14.0,5.0,1.0,0.3,0.423,0.723,5.02,4.81,荻野 貴司
190,190,210.0,Rakuten,0.198,43.0,104.0,96.0,19.0,2.0,9.0,0.0,5.0,0.0,22.0,1.0,2.0,0.233,0.292,0.525,1.88,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,Softbank,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,山下 斐紹
191,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,DeNA,0.305,62.0,258.0,239.0,73.0,11.0,30.0,3.0,15.0,2.0,40.0,0.0,4.0,0.349,0.536,0.884,6.85,6.59,グリエル
192,192,,,,,,,,,,,,,,,,,,,,,109.0,DeNA,0.25,25.0,62.0,56.0,14.0,1.0,1.0,0.0,6.0,0.0,22.0,0.0,2.0,0.32299999999999995,0.321,0.644,3.34,3.38,192.0,DeNA,0.218,79.0,274.0,257.0,56.0,5.0,33.0,2.0,13.0,1.0,57.0,3.0,3.0,0.258,0.339,0.597,2.8,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,エリアン
193,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,Tigers,0.262,55.0,54.0,42.0,11.0,0.0,10.0,1.0,8.0,3.0,10.0,0.0,1.0,0.407,0.262,0.669,5.04,5.36,117.0,Tigers,0.26,63.0,66.0,50.0,13.0,1.0,15.0,0.0,13.0,1.0,16.0,1.0,3.0,0.415,0.4,0.815,5.68,5.68,関本 賢太郎
194,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,Carp,0.257,88.0,335.0,288.0,74.0,11.0,40.0,0.0,41.0,4.0,85.0,0.0,4.0,0.355,0.417,0.772,5.46,5.5,キラ
195,195,194.0,Softbank,0.211,72.0,113.0,109.0,23.0,4.0,16.0,3.0,1.0,0.0,37.0,2.0,1.0,0.21600000000000005,0.349,0.565,2.44,2.65,270.0,Rakuten,0.136,22.0,24.0,22.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.208,0.136,0.345,0.28,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西田 哲朗
196,196,290.0,Rakuten,0.0,12.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,-3.3,-3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩見 雅紀
197,197,162.0,DeNA,0.228,47.0,62.0,57.0,13.0,2.0,7.0,0.0,5.0,0.0,21.0,0.0,3.0,0.29,0.404,0.6940000000000001,3.3,3.29,276.0,Rakuten,0.118,23.0,36.0,34.0,4.0,0.0,4.0,0.0,1.0,1.0,11.0,0.0,0.0,0.16699999999999998,0.17600000000000002,0.343,0.15,0.3,215.0,Rakuten,0.203,22.0,80.0,74.0,15.0,2.0,18.0,0.0,5.0,0.0,21.0,1.0,1.0,0.253,0.311,0.564,2.4,2.53,159.0,Rakuten,0.235,62.0,206.0,187.0,44.0,5.0,21.0,2.0,12.0,4.0,60.0,1.0,6.0,0.293,0.358,0.6509999999999999,3.25,3.38,312.0,Rakuten,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,中川 大志
198,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,Tigers,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,172.0,Tigers,0.229,70.0,179.0,153.0,35.0,1.0,15.0,0.0,15.0,0.0,43.0,10.0,2.0,0.29600000000000004,0.301,0.597,2.93,2.94,206.0,Tigers,0.221,77.0,163.0,154.0,34.0,0.0,12.0,0.0,3.0,1.0,30.0,4.0,10.0,0.239,0.266,0.505,1.11,1.16,鶴岡 一成
199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,Rakuten,0.215,21.0,79.0,65.0,14.0,1.0,11.0,0.0,12.0,1.0,23.0,0.0,1.0,0.342,0.32299999999999995,0.665,4.13,4.31,ユーキリス
200,200,149.0,Rakuten,0.232,33.0,84.0,82.0,19.0,0.0,7.0,4.0,1.0,0.0,13.0,1.0,2.0,0.241,0.341,0.5820000000000001,2.51,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山﨑 剛
201,201,,,,,,,,,,,,,,,,,,,,,239.0,Softbank,0.17600000000000002,8.0,19.0,17.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,0.263,0.529,0.7929999999999999,3.84,4.27,204.0,Softbank,0.209,78.0,206.0,177.0,37.0,5.0,28.0,1.0,14.0,7.0,46.0,4.0,5.0,0.287,0.328,0.615,2.89,3.22,199.0,Softbank,0.217,73.0,151.0,129.0,28.0,3.0,15.0,0.0,16.0,5.0,36.0,0.0,1.0,0.325,0.35700000000000004,0.6809999999999999,4.27,4.35,46.0,Softbank,0.29600000000000004,64.0,192.0,162.0,48.0,5.0,29.0,1.0,24.0,1.0,28.0,2.0,5.0,0.384,0.457,0.841,6.02,5.99,吉村 裕基
202,202,81.0,Softbank,0.268,91.0,152.0,142.0,38.0,3.0,16.0,2.0,7.0,0.0,31.0,0.0,2.0,0.29600000000000004,0.366,0.662,3.9,4.07,81.0,Softbank,0.264,81.0,137.0,110.0,29.0,5.0,13.0,2.0,18.0,2.0,24.0,6.0,1.0,0.374,0.464,0.838,5.94,5.94,288.0,Softbank,0.125,20.0,50.0,40.0,5.0,0.0,3.0,0.0,8.0,1.0,10.0,1.0,0.0,0.28600000000000003,0.125,0.411,0.6,0.98,69.0,Softbank,0.274,77.0,194.0,157.0,43.0,2.0,20.0,7.0,22.0,3.0,29.0,9.0,2.0,0.368,0.401,0.769,5.41,5.45,,,,,,,,,,,,,,,,,,,,,川島 慶三
203,203,40.0,Orix,0.293,60.0,207.0,188.0,55.0,0.0,16.0,7.0,12.0,0.0,28.0,6.0,5.0,0.333,0.378,0.711,4.25,4.06,155.0,Orix,0.234,100.0,331.0,282.0,66.0,2.0,21.0,8.0,24.0,6.0,46.0,16.0,4.0,0.305,0.309,0.613,3.16,3.24,93.0,Orix,0.264,143.0,610.0,538.0,142.0,2.0,33.0,16.0,56.0,2.0,55.0,13.0,7.0,0.335,0.331,0.6659999999999999,4.13,4.06,22.0,Orix,0.304,57.0,213.0,191.0,58.0,3.0,22.0,9.0,18.0,2.0,25.0,2.0,0.0,0.37,0.403,0.773,6.12,5.89,,,,,,,,,,,,,,,,,,,,,西野 真弘
204,204,70.0,Yakult,0.275,38.0,59.0,51.0,14.0,0.0,4.0,1.0,5.0,1.0,12.0,2.0,0.0,0.35100000000000003,0.314,0.665,3.48,3.44,100.0,Yakult,0.257,97.0,309.0,292.0,75.0,2.0,12.0,5.0,9.0,1.0,56.0,6.0,6.0,0.281,0.28800000000000003,0.568,2.48,2.53,219.0,Yakult,0.2,12.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.25,0.45,1.2,1.22,254.0,Yakult,0.17600000000000002,13.0,38.0,34.0,6.0,0.0,2.0,0.0,2.0,0.0,13.0,2.0,1.0,0.222,0.206,0.428,0.45,0.57,312.0,Yakult,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.14300000000000002,0.0,0.14300000000000002,-2.53,-2.08,藤井 亮太
205,205,189.0,Softbank,0.213,133.0,363.0,314.0,67.0,7.0,37.0,2.0,26.0,0.0,79.0,23.0,6.0,0.274,0.328,0.602,2.71,2.75,159.0,Softbank,0.232,103.0,257.0,207.0,48.0,5.0,18.0,4.0,26.0,2.0,68.0,22.0,2.0,0.32299999999999995,0.3720000000000001,0.695,4.1,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲斐 拓也
206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,Rakuten,0.281,89.0,351.0,317.0,89.0,3.0,23.0,2.0,25.0,4.0,30.0,4.0,13.0,0.34,0.331,0.6709999999999999,3.74,3.69,43.0,Lotte,0.287,98.0,400.0,373.0,107.0,1.0,38.0,2.0,16.0,9.0,35.0,0.0,17.0,0.33,0.365,0.695,3.81,3.66,93.0,Lotte,0.27,120.0,478.0,445.0,120.0,10.0,54.0,1.0,23.0,5.0,43.0,4.0,13.0,0.312,0.402,0.7140000000000001,4.16,4.05,今江 敏晃
207,207,238.0,Lotte,0.17600000000000002,53.0,161.0,131.0,23.0,2.0,18.0,1.0,20.0,5.0,27.0,4.0,4.0,0.306,0.275,0.581,2.75,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菅野 剛士
208,208,,,,,,,,,,,,,,,,,,,,,144.0,Orix,0.24,129.0,329.0,296.0,71.0,2.0,27.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,3.21,3.25,232.0,Orix,0.192,105.0,239.0,214.0,41.0,1.0,9.0,3.0,11.0,2.0,40.0,12.0,2.0,0.238,0.229,0.467,1.37,1.48,161.0,Orix,0.234,135.0,382.0,334.0,78.0,2.0,31.0,8.0,24.0,6.0,69.0,15.0,4.0,0.294,0.287,0.5820000000000001,2.61,2.74,73.0,Orix,0.28,127.0,277.0,246.0,69.0,5.0,30.0,5.0,17.0,2.0,55.0,12.0,3.0,0.332,0.411,0.743,4.67,4.51,駿太
209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,Lotte,0.091,6.0,13.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.231,0.091,0.322,0.29,0.68,93.0,Lotte,0.27,67.0,210.0,185.0,50.0,4.0,28.0,0.0,20.0,4.0,51.0,1.0,1.0,0.354,0.443,0.797,5.79,5.5,ハフマン
210,210,175.0,Yakult,0.22,26.0,48.0,41.0,9.0,0.0,6.0,0.0,5.0,0.0,11.0,1.0,1.0,0.298,0.244,0.542,2.39,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮本 丈
211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,Giants,0.16699999999999998,5.0,18.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.333,-0.07,0.11,,,,,,,,,,,,,,,,,,,,,フランシスコ
212,212,168.0,Fighters,0.222,54.0,139.0,126.0,28.0,1.0,9.0,2.0,6.0,1.0,14.0,5.0,5.0,0.261,0.302,0.563,2.08,2.16,61.0,Fighters,0.274,115.0,448.0,402.0,110.0,5.0,33.0,6.0,21.0,3.0,61.0,21.0,7.0,0.314,0.353,0.667,3.72,3.62,159.0,Fighters,0.238,12.0,22.0,21.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.238,0.28600000000000003,0.524,2.41,2.32,247.0,Fighters,0.182,11.0,14.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.25,0.273,0.523,1.99,1.94,,,,,,,,,,,,,,,,,,,,,松本 剛
213,213,242.0,Softbank,0.173,73.0,57.0,52.0,9.0,1.0,4.0,0.0,1.0,1.0,11.0,3.0,1.0,0.204,0.25,0.454,1.07,1.22,201.0,Softbank,0.206,92.0,195.0,175.0,36.0,1.0,20.0,0.0,12.0,1.0,30.0,5.0,1.0,0.258,0.246,0.504,1.93,2.14,135.0,Softbank,0.247,37.0,103.0,81.0,20.0,2.0,16.0,0.0,10.0,1.0,12.0,10.0,4.0,0.333,0.321,0.654,3.15,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,髙谷 裕亮
214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,Orix,0.28,105.0,416.0,389.0,109.0,11.0,51.0,2.0,17.0,6.0,80.0,0.0,9.0,0.317,0.424,0.741,4.69,4.66,95.0,Orix,0.269,130.0,533.0,472.0,127.0,24.0,75.0,4.0,37.0,17.0,107.0,5.0,10.0,0.343,0.481,0.8240000000000001,5.6,5.53,Ｔ−岡田
215,215,,,,,,,,,,,,,,,,,,,,,223.0,Yakult,0.194,25.0,81.0,72.0,14.0,2.0,8.0,0.0,7.0,2.0,17.0,0.0,2.0,0.284,0.306,0.59,2.67,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,グリーン
216,216,,,,,,,,,,,,,,,,,,,,,131.0,Lotte,0.244,65.0,144.0,123.0,30.0,2.0,15.0,0.0,19.0,0.0,27.0,0.0,4.0,0.34,0.35,0.69,4.12,4.22,104.0,Lotte,0.257,79.0,176.0,152.0,39.0,5.0,34.0,1.0,19.0,2.0,50.0,0.0,1.0,0.341,0.408,0.7490000000000001,5.26,5.41,133.0,Lotte,0.247,87.0,250.0,227.0,56.0,6.0,28.0,1.0,21.0,2.0,65.0,0.0,4.0,0.316,0.41,0.726,4.52,4.4,181.0,Lotte,0.238,109.0,408.0,357.0,85.0,10.0,49.0,1.0,40.0,8.0,74.0,0.0,7.0,0.326,0.389,0.715,4.48,4.49,井口 資仁
217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Rakuten,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,142.0,Rakuten,0.25,17.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.5,1.94,1.98,西村 弥
218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,Rakuten,0.263,44.0,42.0,38.0,10.0,0.0,6.0,0.0,2.0,0.0,12.0,2.0,0.0,0.3,0.289,0.589,3.1,3.02,255.0,Rakuten,0.185,56.0,63.0,54.0,10.0,0.0,7.0,0.0,5.0,1.0,12.0,3.0,1.0,0.267,0.259,0.526,1.8,1.87,岩崎 達郎
219,219,115.0,Lions,0.248,47.0,135.0,129.0,32.0,0.0,9.0,0.0,2.0,1.0,30.0,3.0,3.0,0.265,0.31,0.575,2.44,2.31,107.0,Lions,0.251,104.0,310.0,267.0,67.0,5.0,30.0,2.0,8.0,8.0,45.0,23.0,6.0,0.289,0.348,0.638,3.12,3.22,192.0,Lions,0.218,117.0,326.0,294.0,64.0,1.0,22.0,0.0,13.0,0.0,48.0,19.0,12.0,0.251,0.269,0.52,1.54,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,炭谷 銀仁朗
220,220,111.0,Tigers,0.252,75.0,299.0,274.0,69.0,6.0,48.0,5.0,17.0,7.0,76.0,0.0,7.0,0.311,0.412,0.723,4.41,4.32,249.0,Tigers,0.16699999999999998,12.0,19.0,18.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.211,0.333,0.544,2.12,2.47,260.0,Tigers,0.16699999999999998,29.0,77.0,72.0,12.0,2.0,4.0,0.0,4.0,1.0,22.0,0.0,0.0,0.221,0.25,0.471,1.53,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陽川 尚将
221,221,157.0,Tigers,0.23,77.0,246.0,222.0,51.0,5.0,26.0,0.0,17.0,2.0,65.0,1.0,5.0,0.287,0.342,0.629,3.11,3.27,141.0,Tigers,0.241,133.0,455.0,411.0,99.0,20.0,61.0,2.0,36.0,5.0,96.0,0.0,5.0,0.308,0.443,0.7509999999999999,4.78,4.85,86.0,Tigers,0.266,64.0,163.0,154.0,41.0,4.0,14.0,1.0,8.0,1.0,49.0,0.0,2.0,0.307,0.39,0.696,4.13,4.05,247.0,Tigers,0.182,11.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.182,0.182,0.364,0.34,0.51,,,,,,,,,,,,,,,,,,,,,中谷 将大
222,222,142.0,Lotte,0.235,66.0,41.0,34.0,8.0,0.0,4.0,3.0,1.0,1.0,8.0,5.0,2.0,0.278,0.265,0.542,2.09,2.05,137.0,Lotte,0.242,85.0,229.0,207.0,50.0,2.0,19.0,0.0,8.0,3.0,55.0,9.0,1.0,0.277,0.314,0.591,2.87,2.93,243.0,Lotte,0.185,75.0,58.0,54.0,10.0,0.0,2.0,0.0,1.0,0.0,17.0,3.0,1.0,0.2,0.241,0.441,0.92,0.98,281.0,Lotte,0.138,40.0,29.0,29.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.138,0.241,0.379,-0.18,0.09,263.0,Lotte,0.17600000000000002,18.0,20.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,0.222,0.17600000000000002,0.399,-0.26,-0.18,三木 亮
223,223,290.0,DeNA,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,302.0,DeNA,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.61,299.0,DeNA,0.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.28,-3.11,298.0,DeNA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64,311.0,DeNA,0.045,12.0,25.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.045,0.045,0.091,-2.29,-2.14,西森 将司
