ID,rank2018,player_name2018,team2018,batting_average2018,numOfGames2018,plate_appearances2018,atbat2018,hits2018,HRｓ2018,RBI2018,盗塁2018,walks2018,deadball2018,strike_out2018,sacrifice_bunt2018,double_play2018,On_base_percentage2018,Slugging_percentage2018,OPS2018,RC272018,XR272018,rank2017,player_name2017,team2017,batting_average2017,numOfGames2017,plate_appearances2017,atbat2017,hits2017,HRｓ2017,RBI2017,盗塁2017,walks2017,deadball2017,strike_out2017,sacrifice_bunt2017,double_play2017,On_base_percentage2017,Slugging_percentage2017,OPS2017,RC272017,XR272017,rank2016,player_name2016,team2016,batting_average2016,numOfGames2016,plate_appearances2016,atbat2016,hits2016,HRｓ2016,RBI2016,盗塁2016,walks2016,deadball2016,strike_out2016,sacrifice_bunt2016,double_play2016,On_base_percentage2016,Slugging_percentage2016,OPS2016,RC272016,XR272016,rank2015,player_name2015,team2015,batting_average2015,numOfGames2015,plate_appearances2015,atbat2015,hits2015,HRｓ2015,RBI2015,盗塁2015,walks2015,deadball2015,strike_out2015,sacrifice_bunt2015,double_play2015,On_base_percentage2015,Slugging_percentage2015,OPS2015,RC272015,XR272015,rank2014,player_name2014,team2014,batting_average2014,numOfGames2014,plate_appearances2014,atbat2014,hits2014,HRｓ2014,RBI2014,盗塁2014,walks2014,deadball2014,strike_out2014,sacrifice_bunt2014,double_play2014,On_base_percentage2014,Slugging_percentage2014,OPS2014,RC272014,XR272014
186,,,,,,,,,,,,,,,,,,,,,,262.0,猪本　健太郎,ロッテ,0.14300000000000002,8.0,14.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14300000000000002,0.214,0.35700000000000004,-0.61,-0.48,299.0,猪本　健太郎,ソフトバンク,0.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.2,0.0,0.2,-0.76,-0.27,298.0,猪本　健太郎,ソフトバンク,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,1.0,猪本　健太郎,ソフトバンク,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,尾崎　匡哉,日本ハム,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00
188,186.0,清水　優心,日本ハム,0.215,86.0,242.0,200.0,43.0,7.0,21.0,0.0,18.0,3.0,51.0,20.0,4.0,0.28800000000000003,0.355,0.643,3.06,3.19,219.0,清水　優心,日本ハム,0.198,61.0,120.0,111.0,22.0,1.0,10.0,0.0,5.0,0.0,35.0,3.0,4.0,0.231,0.261,0.49200000000000005,1.31,1.46,120.0,清水　優心,日本ハム,0.25,5.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,1.97,1.98,298.0,清水　優心,日本ハム,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,,,,,,,,,,,,,,,,,,,,,
189,48.0,荻野　貴司,ロッテ,0.287,78.0,351.0,317.0,91.0,2.0,25.0,20.0,13.0,9.0,25.0,9.0,6.0,0.33,0.37200000000000005,0.703,4.43,4.34,81.0,荻野　貴司,ロッテ,0.264,103.0,394.0,356.0,94.0,5.0,24.0,26.0,25.0,2.0,44.0,10.0,6.0,0.315,0.374,0.6890000000000001,4.4,4.27,120.0,荻野　貴司,ロッテ,0.25,71.0,219.0,192.0,48.0,3.0,21.0,16.0,14.0,4.0,25.0,9.0,3.0,0.314,0.365,0.679,4.26,4.14,85.0,荻野　貴司,ロッテ,0.26899999999999996,82.0,309.0,279.0,75.0,2.0,13.0,18.0,16.0,4.0,38.0,9.0,5.0,0.317,0.337,0.654,3.81,3.75,115.0,荻野　貴司,ロッテ,0.261,40.0,155.0,142.0,37.0,3.0,12.0,15.0,8.0,0.0,14.0,5.0,1.0,0.3,0.423,0.723,5.02,4.81
190,210.0,山下　斐紹,楽天,0.198,43.0,104.0,96.0,19.0,2.0,9.0,0.0,5.0,0.0,22.0,1.0,2.0,0.233,0.292,0.525,1.88,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,山下　斐紹,ソフトバンク,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,グリエル,DeNA,0.305,62.0,258.0,239.0,73.0,11.0,30.0,3.0,15.0,2.0,40.0,0.0,4.0,0.349,0.536,0.884,6.85,6.59
192,,,,,,,,,,,,,,,,,,,,,,109.0,エリアン,DeNA,0.25,25.0,62.0,56.0,14.0,1.0,1.0,0.0,6.0,0.0,22.0,0.0,2.0,0.32299999999999995,0.321,0.644,3.34,3.38,192.0,エリアン,DeNA,0.218,79.0,274.0,257.0,56.0,5.0,33.0,2.0,13.0,1.0,57.0,3.0,3.0,0.258,0.33899999999999997,0.597,2.80,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,関本　賢太郎,阪神,0.262,55.0,54.0,42.0,11.0,0.0,10.0,1.0,8.0,3.0,10.0,0.0,1.0,0.40700000000000003,0.262,0.669,5.04,5.36,117.0,関本　賢太郎,阪神,0.26,63.0,66.0,50.0,13.0,1.0,15.0,0.0,13.0,1.0,16.0,1.0,3.0,0.415,0.4,0.815,5.68,5.68
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,キラ,広島,0.257,88.0,335.0,288.0,74.0,11.0,40.0,0.0,41.0,4.0,85.0,0.0,4.0,0.355,0.41700000000000004,0.772,5.46,5.50
195,194.0,西田　哲朗,ソフトバンク,0.21100000000000002,72.0,113.0,109.0,23.0,4.0,16.0,3.0,1.0,0.0,37.0,2.0,1.0,0.21600000000000003,0.349,0.565,2.44,2.65,270.0,西田　哲朗,楽天,0.136,22.0,24.0,22.0,3.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.20800000000000002,0.136,0.345,0.28,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,290.0,岩見　雅紀,楽天,0.0,12.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,-3.30,-3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,162.0,中川　大志,DeNA,0.228,47.0,62.0,57.0,13.0,2.0,7.0,0.0,5.0,0.0,21.0,0.0,3.0,0.29,0.40399999999999997,0.6940000000000001,3.30,3.29,276.0,中川　大志,楽天,0.11800000000000001,23.0,36.0,34.0,4.0,0.0,4.0,0.0,1.0,1.0,11.0,0.0,0.0,0.16699999999999998,0.17600000000000002,0.34299999999999997,0.15,0.3,215.0,中川　大志,楽天,0.203,22.0,80.0,74.0,15.0,2.0,18.0,0.0,5.0,0.0,21.0,1.0,1.0,0.253,0.311,0.564,2.40,2.53,159.0,中川　大志,楽天,0.235,62.0,206.0,187.0,44.0,5.0,21.0,2.0,12.0,4.0,60.0,1.0,6.0,0.293,0.358,0.6509999999999999,3.25,3.38,312.0,中川　大志,楽天,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70,-2.43
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,鶴岡　一成,阪神,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.74,-2.48,172.0,鶴岡　一成,阪神,0.22899999999999998,70.0,179.0,153.0,35.0,1.0,15.0,0.0,15.0,0.0,43.0,10.0,2.0,0.29600000000000004,0.301,0.597,2.93,2.94,206.0,鶴岡　一成,阪神,0.221,77.0,163.0,154.0,34.0,0.0,12.0,0.0,3.0,1.0,30.0,4.0,10.0,0.239,0.266,0.505,1.11,1.16
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,ユーキリス,楽天,0.215,21.0,79.0,65.0,14.0,1.0,11.0,0.0,12.0,1.0,23.0,0.0,1.0,0.342,0.32299999999999995,0.665,4.13,4.31
200,149.0,山﨑　剛,楽天,0.23199999999999998,33.0,84.0,82.0,19.0,0.0,7.0,4.0,1.0,0.0,13.0,1.0,2.0,0.24100000000000002,0.341,0.5820000000000001,2.51,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,239.0,吉村　裕基,ソフトバンク,0.17600000000000002,8.0,19.0,17.0,3.0,2.0,2.0,0.0,1.0,1.0,7.0,0.0,1.0,0.263,0.529,0.7929999999999999,3.84,4.27,204.0,吉村　裕基,ソフトバンク,0.209,78.0,206.0,177.0,37.0,5.0,28.0,1.0,14.0,7.0,46.0,4.0,5.0,0.287,0.32799999999999996,0.615,2.89,3.22,199.0,吉村　裕基,ソフトバンク,0.217,73.0,151.0,129.0,28.0,3.0,15.0,0.0,16.0,5.0,36.0,0.0,1.0,0.325,0.35700000000000004,0.6809999999999999,4.27,4.35,46.0,吉村　裕基,ソフトバンク,0.29600000000000004,64.0,192.0,162.0,48.0,5.0,29.0,1.0,24.0,1.0,28.0,2.0,5.0,0.384,0.457,0.841,6.02,5.99
202,81.0,川島　慶三,ソフトバンク,0.268,91.0,152.0,142.0,38.0,3.0,16.0,2.0,7.0,0.0,31.0,0.0,2.0,0.29600000000000004,0.366,0.662,3.90,4.07,81.0,川島　慶三,ソフトバンク,0.264,81.0,137.0,110.0,29.0,5.0,13.0,2.0,18.0,2.0,24.0,6.0,1.0,0.374,0.46399999999999997,0.838,5.94,5.94,288.0,川島　慶三,ソフトバンク,0.125,20.0,50.0,40.0,5.0,0.0,3.0,0.0,8.0,1.0,10.0,1.0,0.0,0.28600000000000003,0.125,0.41100000000000003,0.60,0.98,69.0,川島　慶三,ソフトバンク,0.27399999999999997,77.0,194.0,157.0,43.0,2.0,20.0,7.0,22.0,3.0,29.0,9.0,2.0,0.368,0.401,0.769,5.41,5.45,,,,,,,,,,,,,,,,,,,,,
203,40.0,西野　真弘,オリックス,0.293,60.0,207.0,188.0,55.0,0.0,16.0,7.0,12.0,0.0,28.0,6.0,5.0,0.33299999999999996,0.37799999999999995,0.711,4.25,4.06,155.0,西野　真弘,オリックス,0.23399999999999999,100.0,331.0,282.0,66.0,2.0,21.0,8.0,24.0,6.0,46.0,16.0,4.0,0.305,0.309,0.613,3.16,3.24,93.0,西野　真弘,オリックス,0.264,143.0,610.0,538.0,142.0,2.0,33.0,16.0,56.0,2.0,55.0,13.0,7.0,0.335,0.331,0.6659999999999999,4.13,4.06,22.0,西野　真弘,オリックス,0.304,57.0,213.0,191.0,58.0,3.0,22.0,9.0,18.0,2.0,25.0,2.0,0.0,0.37,0.40299999999999997,0.773,6.12,5.89,,,,,,,,,,,,,,,,,,,,,
204,70.0,藤井　亮太,ヤクルト,0.275,38.0,59.0,51.0,14.0,0.0,4.0,1.0,5.0,1.0,12.0,2.0,0.0,0.35100000000000003,0.314,0.665,3.48,3.44,100.0,藤井　亮太,ヤクルト,0.257,97.0,309.0,292.0,75.0,2.0,12.0,5.0,9.0,1.0,56.0,6.0,6.0,0.281,0.28800000000000003,0.568,2.48,2.53,219.0,藤井　亮太,ヤクルト,0.2,12.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2,0.25,0.45,1.20,1.22,254.0,藤井　亮太,ヤクルト,0.17600000000000002,13.0,38.0,34.0,6.0,0.0,2.0,0.0,2.0,0.0,13.0,2.0,1.0,0.222,0.20600000000000002,0.428,0.45,0.57,312.0,藤井　亮太,ヤクルト,0.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.14300000000000002,0.0,0.14300000000000002,-2.53,-2.08
205,189.0,甲斐　拓也,ソフトバンク,0.213,133.0,363.0,314.0,67.0,7.0,37.0,2.0,26.0,0.0,79.0,23.0,6.0,0.27399999999999997,0.32799999999999996,0.602,2.71,2.75,159.0,甲斐　拓也,ソフトバンク,0.23199999999999998,103.0,257.0,207.0,48.0,5.0,18.0,4.0,26.0,2.0,68.0,22.0,2.0,0.32299999999999995,0.37200000000000005,0.695,4.1,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,今江　敏晃,楽天,0.281,89.0,351.0,317.0,89.0,3.0,23.0,2.0,25.0,4.0,30.0,4.0,13.0,0.34,0.331,0.6709999999999999,3.74,3.69,43.0,今江　敏晃,ロッテ,0.287,98.0,400.0,373.0,107.0,1.0,38.0,2.0,16.0,9.0,35.0,0.0,17.0,0.33,0.365,0.695,3.81,3.66,93.0,今江　敏晃,ロッテ,0.27,120.0,478.0,445.0,120.0,10.0,54.0,1.0,23.0,5.0,43.0,4.0,13.0,0.312,0.402,0.7140000000000001,4.16,4.05
207,238.0,菅野　剛士,ロッテ,0.17600000000000002,53.0,161.0,131.0,23.0,2.0,18.0,1.0,20.0,5.0,27.0,4.0,4.0,0.306,0.275,0.581,2.75,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,144.0,駿太,オリックス,0.24,129.0,329.0,296.0,71.0,2.0,27.0,4.0,15.0,1.0,76.0,13.0,3.0,0.275,0.361,0.637,3.21,3.25,232.0,駿太,オリックス,0.192,105.0,239.0,214.0,41.0,1.0,9.0,3.0,11.0,2.0,40.0,12.0,2.0,0.23800000000000002,0.22899999999999998,0.467,1.37,1.48,161.0,駿太,オリックス,0.23399999999999999,135.0,382.0,334.0,78.0,2.0,31.0,8.0,24.0,6.0,69.0,15.0,4.0,0.294,0.287,0.5820000000000001,2.61,2.74,73.0,駿太,オリックス,0.28,127.0,277.0,246.0,69.0,5.0,30.0,5.0,17.0,2.0,55.0,12.0,3.0,0.332,0.41100000000000003,0.743,4.67,4.51
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,ハフマン,ロッテ,0.091,6.0,13.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.231,0.091,0.322,0.29,0.68,93.0,ハフマン,ロッテ,0.27,67.0,210.0,185.0,50.0,4.0,28.0,0.0,20.0,4.0,51.0,1.0,1.0,0.354,0.44299999999999995,0.797,5.79,5.50
210,175.0,宮本　丈,ヤクルト,0.22,26.0,48.0,41.0,9.0,0.0,6.0,0.0,5.0,0.0,11.0,1.0,1.0,0.298,0.244,0.542,2.39,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,フランシスコ,巨人,0.16699999999999998,5.0,18.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.33299999999999996,-0.07,0.11,,,,,,,,,,,,,,,,,,,,,
212,168.0,松本　剛,日本ハム,0.222,54.0,139.0,126.0,28.0,1.0,9.0,2.0,6.0,1.0,14.0,5.0,5.0,0.261,0.302,0.563,2.08,2.16,61.0,松本　剛,日本ハム,0.27399999999999997,115.0,448.0,402.0,110.0,5.0,33.0,6.0,21.0,3.0,61.0,21.0,7.0,0.314,0.353,0.667,3.72,3.62,159.0,松本　剛,日本ハム,0.23800000000000002,12.0,22.0,21.0,5.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.23800000000000002,0.28600000000000003,0.524,2.41,2.32,247.0,松本　剛,日本ハム,0.182,11.0,14.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.25,0.273,0.523,1.99,1.94,,,,,,,,,,,,,,,,,,,,,
213,242.0,髙谷　裕亮,ソフトバンク,0.17300000000000001,73.0,57.0,52.0,9.0,1.0,4.0,0.0,1.0,1.0,11.0,3.0,1.0,0.204,0.25,0.45399999999999996,1.07,1.22,201.0,髙谷　裕亮,ソフトバンク,0.20600000000000002,92.0,195.0,175.0,36.0,1.0,20.0,0.0,12.0,1.0,30.0,5.0,1.0,0.258,0.24600000000000002,0.504,1.93,2.14,135.0,髙谷　裕亮,ソフトバンク,0.247,37.0,103.0,81.0,20.0,2.0,16.0,0.0,10.0,1.0,12.0,10.0,4.0,0.33299999999999996,0.321,0.654,3.15,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,Ｔ−岡田,オリックス,0.28,105.0,416.0,389.0,109.0,11.0,51.0,2.0,17.0,6.0,80.0,0.0,9.0,0.317,0.424,0.741,4.69,4.66,95.0,Ｔ−岡田,オリックス,0.26899999999999996,130.0,533.0,472.0,127.0,24.0,75.0,4.0,37.0,17.0,107.0,5.0,10.0,0.34299999999999997,0.48100000000000004,0.8240000000000001,5.60,5.53
215,,,,,,,,,,,,,,,,,,,,,,223.0,グリーン,ヤクルト,0.19399999999999998,25.0,81.0,72.0,14.0,2.0,8.0,0.0,7.0,2.0,17.0,0.0,2.0,0.284,0.306,0.59,2.67,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,131.0,井口　資仁,ロッテ,0.244,65.0,144.0,123.0,30.0,2.0,15.0,0.0,19.0,0.0,27.0,0.0,4.0,0.34,0.35,0.69,4.12,4.22,104.0,井口　資仁,ロッテ,0.257,79.0,176.0,152.0,39.0,5.0,34.0,1.0,19.0,2.0,50.0,0.0,1.0,0.341,0.408,0.7490000000000001,5.26,5.41,133.0,井口　資仁,ロッテ,0.247,87.0,250.0,227.0,56.0,6.0,28.0,1.0,21.0,2.0,65.0,0.0,4.0,0.316,0.41,0.726,4.52,4.40,181.0,井口　資仁,ロッテ,0.23800000000000002,109.0,408.0,357.0,85.0,10.0,49.0,1.0,40.0,8.0,74.0,0.0,7.0,0.326,0.389,0.715,4.48,4.49
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,西村　弥,楽天,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,142.0,西村　弥,楽天,0.25,17.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.5,1.94,1.98
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,岩崎　達郎,楽天,0.263,44.0,42.0,38.0,10.0,0.0,6.0,0.0,2.0,0.0,12.0,2.0,0.0,0.3,0.289,0.589,3.10,3.02,255.0,岩崎　達郎,楽天,0.185,56.0,63.0,54.0,10.0,0.0,7.0,0.0,5.0,1.0,12.0,3.0,1.0,0.267,0.259,0.526,1.80,1.87
219,115.0,炭谷　銀仁朗,西武,0.248,47.0,135.0,129.0,32.0,0.0,9.0,0.0,2.0,1.0,30.0,3.0,3.0,0.265,0.31,0.575,2.44,2.31,107.0,炭谷　銀仁朗,西武,0.251,104.0,310.0,267.0,67.0,5.0,30.0,2.0,8.0,8.0,45.0,23.0,6.0,0.289,0.348,0.638,3.12,3.22,192.0,炭谷　銀仁朗,西武,0.218,117.0,326.0,294.0,64.0,1.0,22.0,0.0,13.0,0.0,48.0,19.0,12.0,0.251,0.26899999999999996,0.52,1.54,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,111.0,陽川　尚将,阪神,0.252,75.0,299.0,274.0,69.0,6.0,48.0,5.0,17.0,7.0,76.0,0.0,7.0,0.311,0.41200000000000003,0.723,4.41,4.32,249.0,陽川　尚将,阪神,0.16699999999999998,12.0,19.0,18.0,3.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.21100000000000002,0.33299999999999996,0.544,2.12,2.47,260.0,陽川　尚将,阪神,0.16699999999999998,29.0,77.0,72.0,12.0,2.0,4.0,0.0,4.0,1.0,22.0,0.0,0.0,0.221,0.25,0.47100000000000003,1.53,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,157.0,中谷　将大,阪神,0.23,77.0,246.0,222.0,51.0,5.0,26.0,0.0,17.0,2.0,65.0,1.0,5.0,0.287,0.342,0.629,3.11,3.27,141.0,中谷　将大,阪神,0.24100000000000002,133.0,455.0,411.0,99.0,20.0,61.0,2.0,36.0,5.0,96.0,0.0,5.0,0.308,0.44299999999999995,0.7509999999999999,4.78,4.85,86.0,中谷　将大,阪神,0.266,64.0,163.0,154.0,41.0,4.0,14.0,1.0,8.0,1.0,49.0,0.0,2.0,0.307,0.39,0.696,4.13,4.05,247.0,中谷　将大,阪神,0.182,11.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.182,0.182,0.364,0.34,0.51,,,,,,,,,,,,,,,,,,,,,
222,142.0,三木　亮,ロッテ,0.235,66.0,41.0,34.0,8.0,0.0,4.0,3.0,1.0,1.0,8.0,5.0,2.0,0.278,0.265,0.542,2.09,2.05,137.0,三木　亮,ロッテ,0.242,85.0,229.0,207.0,50.0,2.0,19.0,0.0,8.0,3.0,55.0,9.0,1.0,0.27699999999999997,0.314,0.591,2.87,2.93,243.0,三木　亮,ロッテ,0.185,75.0,58.0,54.0,10.0,0.0,2.0,0.0,1.0,0.0,17.0,3.0,1.0,0.2,0.24100000000000002,0.441,0.92,0.98,281.0,三木　亮,ロッテ,0.138,40.0,29.0,29.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.138,0.24100000000000002,0.379,-0.18,0.09,263.0,三木　亮,ロッテ,0.17600000000000002,18.0,20.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,0.222,0.17600000000000002,0.39899999999999997,-0.26,-0.18
223,290.0,西森　将司,DeNA,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.77,-2.52,302.0,西森　将司,DeNA,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.92,-2.61,299.0,西森　将司,DeNA,0.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.28,-3.11,298.0,西森　将司,DeNA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-8.64,311.0,西森　将司,DeNA,0.045,12.0,25.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.045,0.045,0.091,-2.29,-2.14
224,,,,,,,,,,,,,,,,,,,,,,302.0,三ツ俣　大樹,中日,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85,-5.54,288.0,三ツ俣　大樹,中日,0.125,15.0,19.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.17600000000000002,0.125,0.301,0.02,0.22,298.0,三ツ俣　大樹,中日,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,,,,,,,,,,,,,,,,,,,,,
225,67.0,銀次,楽天,0.276,139.0,552.0,492.0,136.0,5.0,48.0,1.0,48.0,4.0,47.0,6.0,7.0,0.344,0.36,0.7040000000000001,4.61,4.51,35.0,銀次,楽天,0.293,143.0,590.0,529.0,155.0,3.0,60.0,2.0,56.0,2.0,74.0,1.0,11.0,0.36200000000000004,0.36700000000000005,0.728,4.99,4.79,72.0,銀次,楽天,0.27399999999999997,125.0,497.0,424.0,116.0,2.0,43.0,1.0,61.0,5.0,49.0,4.0,20.0,0.369,0.33299999999999996,0.7020000000000001,4.24,4.16,24.0,銀次,楽天,0.301,82.0,354.0,316.0,95.0,1.0,36.0,8.0,30.0,1.0,19.0,3.0,5.0,0.359,0.348,0.7070000000000001,4.84,4.78,11.0,銀次,楽天,0.327,117.0,509.0,459.0,150.0,4.0,70.0,1.0,43.0,2.0,45.0,1.0,10.0,0.384,0.41,0.7929999999999999,5.86,5.62
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,ジェフン,ヤクルト,0.225,17.0,42.0,40.0,9.0,0.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.262,0.275,0.537,2.03,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,79.0,ウィーラー,楽天,0.26899999999999996,106.0,413.0,368.0,99.0,15.0,58.0,3.0,33.0,7.0,91.0,0.0,13.0,0.337,0.43200000000000005,0.769,4.86,4.93,65.0,ウィーラー,楽天,0.271,142.0,605.0,542.0,147.0,31.0,82.0,7.0,50.0,10.0,98.0,0.0,14.0,0.342,0.493,0.835,5.79,5.76,87.0,ウィーラー,楽天,0.265,140.0,589.0,517.0,137.0,27.0,88.0,2.0,58.0,12.0,123.0,0.0,10.0,0.35100000000000003,0.478,0.8290000000000001,5.95,5.92,115.0,ウィーラー,楽天,0.255,91.0,313.0,274.0,70.0,14.0,50.0,1.0,30.0,6.0,63.0,0.0,6.0,0.33899999999999997,0.45299999999999996,0.7909999999999999,5.38,5.48,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,山本　和作,オリックス,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.78,-2.50,305.0,山本　和作,オリックス,0.083,16.0,16.0,12.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.083,0.28300000000000003,-0.44,0.41
